bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1764	chr1	154627287	154628029	CpG: 66	742	66	499	17.8	67.3	0.79
1765	chr1	154760346	154760960	CpG: 64	614	64	433	20.8	70.5	0.85
1765	chr1	154772110	154772388	CpG: 21	278	21	169	15.1	60.8	0.84
1767	chr1	154936486	154937455	CpG: 79	969	79	579	16.3	59.8	0.92
1767	chr1	154961452	154962259	CpG: 103	807	103	612	25.5	75.8	0.89
1767	chr1	154973761	154974022	CpG: 19	261	19	144	14.6	55.2	1.09
1767	chr1	154974266	154975010	CpG: 61	744	61	421	16.4	56.6	1.04
1767	chr1	154999394	154999928	CpG: 49	534	49	369	18.4	69.1	0.77
1767	chr1	155000774	155001882	CpG: 74	1108	74	717	13.4	64.7	0.64
1767	chr1	155003371	155004060	CpG: 48	689	48	455	13.9	66	0.64
1767	chr1	155050512	155051856	CpG: 126	1344	126	867	18.8	64.5	0.9
1768	chr1	155062449	155064102	CpG: 125	1653	125	1055	15.1	63.8	0.74
1768	chr1	155070936	155071446	CpG: 50	510	50	356	19.6	69.8	0.8
1768	chr1	155078679	155082545	CpG: 278	3866	278	2474	14.4	64	0.7
1768	chr1	155084711	155085580	CpG: 76	869	76	581	17.5	66.9	0.79
1768	chr1	155125958	155127975	CpG: 147	2017	147	1188	14.6	58.9	0.84
1768	chr1	155135531	155136135	CpG: 59	604	59	411	19.5	68	0.92
1768	chr1	155140500	155140703	CpG: 21	203	21	139	20.7	68.5	0.88
1768	chr1	155172866	155173462	CpG: 51	596	51	395	17.1	66.3	0.8
1769	chr1	155193643	155194027	CpG: 30	384	30	256	15.6	66.7	0.82
1769	chr1	155194408	155195369	CpG: 99	961	99	653	20.6	68	0.89
1769	chr1	155208756	155209168	CpG: 41	412	41	299	19.9	72.6	0.77
1769	chr1	155227119	155227743	CpG: 46	624	46	337	14.7	54	1.01
1769	chr1	155250291	155250758	CpG: 39	467	39	340	16.7	72.8	0.65
1769	chr1	155254833	155255864	CpG: 83	1031	83	701	16.1	68	0.7
1769	chr1	155262021	155262521	CpG: 40	500	40	310	16	62	0.86
1769	chr1	155269487	155269703	CpG: 21	216	21	127	19.4	58.8	1.13
1769	chr1	155273070	155273645	CpG: 67	575	67	381	23.3	66.3	1.12
1769	chr1	155277200	155277957	CpG: 60	757	60	481	15.9	63.5	0.79
1769	chr1	155294527	155295745	CpG: 88	1218	88	806	14.4	66.2	0.66
1769	chr1	155308616	155308952	CpG: 31	336	31	206	18.5	61.3	0.99
1770	chr1	155320815	155321210	CpG: 34	395	34	268	17.2	67.8	0.79
1770	chr1	155322678	155325642	CpG: 221	2964	221	2039	14.9	68.8	0.63
1771	chr1	155562495	155563489	CpG: 95	994	95	601	19.1	60.5	1.06
1772	chr1	155609941	155610537	CpG: 52	596	52	359	17.4	60.2	0.96
1772	chr1	155688041	155689334	CpG: 120	1293	120	817	18.6	63.2	0.93
1773	chr1	155745506	155746117	CpG: 54	611	54	368	17.7	60.2	0.97
1774	chr1	155859318	155859640	CpG: 27	322	27	198	16.8	61.5	0.89
1774	chr1	155860404	155860698	CpG: 23	294	23	189	15.6	64.3	0.77
1774	chr1	155934281	155934516	CpG: 27	235	27	152	23	64.7	1.2
1774	chr1	155950860	155951107	CpG: 22	247	22	180	17.8	72.9	0.67
1775	chr1	155977887	155978699	CpG: 87	812	87	574	21.4	70.7	0.86
1775	chr1	156020598	156020989	CpG: 33	391	33	254	16.9	65	0.85
1775	chr1	156053171	156054188	CpG: 77	1017	77	632	15.1	62.1	0.83
1775	chr1	156054531	156054849	CpG: 28	318	28	199	17.6	62.6	0.9
1775	chr1	156076552	156077593	CpG: 90	1041	90	661	17.3	63.5	0.86
1775	chr1	156081448	156081933	CpG: 56	485	56	361	23.1	74.4	0.84
1775	chr1	156082281	156082799	CpG: 42	518	42	351	16.2	67.8	0.71
1775	chr1	156106460	156106680	CpG: 20	220	20	164	18.2	74.5	0.73
1776	chr1	156114695	156115347	CpG: 72	652	72	460	22.1	70.6	0.89
1776	chr1	156135916	156136380	CpG: 31	464	31	305	13.4	65.7	0.62
1776	chr1	156193881	156194261	CpG: 31	380	31	234	16.3	61.6	0.87
1776	chr1	156212793	156213306	CpG: 52	513	52	330	20.3	64.3	0.98
1776	chr1	156216446	156216856	CpG: 44	410	44	275	21.5	67.1	0.95
1777	chr1	156245577	156246108	CpG: 59	531	59	391	22.2	73.6	0.82
1777	chr1	156282448	156282924	CpG: 35	476	35	283	14.7	59.5	0.89
1777	chr1	156291408	156291634	CpG: 22	226	22	154	19.5	68.1	0.85
1777	chr1	156338382	156338651	CpG: 27	269	27	171	20.1	63.6	1
1778	chr1	156368967	156369460	CpG: 42	493	42	334	17	67.7	0.75
1778	chr1	156388258	156388771	CpG: 49	513	49	326	19.1	63.5	0.95
1778	chr1	156420611	156421927	CpG: 105	1316	105	851	16	64.7	0.76
1778	chr1	156435368	156436558	CpG: 120	1190	120	765	20.2	64.3	0.98
1778	chr1	156436713	156436973	CpG: 18	260	18	155	13.8	59.6	0.79
1778	chr1	156456757	156457570	CpG: 58	813	58	465	14.3	57.2	0.87
1779	chr1	156505150	156505528	CpG: 30	378	30	223	15.9	59	0.98
1779	chr1	156572307	156572710	CpG: 34	403	34	279	16.9	69.2	0.75
1779	chr1	156591884	156592088	CpG: 21	204	21	149	20.6	73	0.79
1779	chr1	156623865	156625674	CpG: 165	1809	165	1207	18.2	66.7	0.82
1780	chr1	156641847	156642655	CpG: 66	808	66	507	16.3	62.7	0.85
1780	chr1	156646761	156647154	CpG: 50	393	50	272	25.4	69.2	1.06
1780	chr1	156657550	156657784	CpG: 25	234	25	158	21.4	67.5	0.94
1780	chr1	156676500	156677468	CpG: 108	968	108	698	22.3	72.1	0.86
1780	chr1	156705066	156706862	CpG: 129	1796	129	1167	14.4	65	0.68
1780	chr1	156728319	156729124	CpG: 76	805	76	490	18.9	60.9	1.02
1780	chr1	156741006	156741354	CpG: 27	348	27	211	15.5	60.6	0.85
1780	chr1	156750955	156752277	CpG: 149	1322	149	836	22.5	63.2	1.13
1781	chr1	156767243	156768221	CpG: 70	978	70	630	14.3	64.4	0.69
1781	chr1	156813731	156814245	CpG: 50	514	50	363	19.5	70.6	0.78
1781	chr1	156845089	156846000	CpG: 74	911	74	614	16.2	67.4	0.73
1781	chr1	156848910	156849400	CpG: 41	490	41	320	16.7	65.3	0.79
1781	chr1	156859012	156861310	CpG: 170	2298	170	1512	14.8	65.8	0.68
1782	chr1	156893623	156893919	CpG: 28	296	28	227	18.9	76.7	0.66
1782	chr1	156907977	156908350	CpG: 38	373	38	266	20.4	71.3	0.81
1782	chr1	156920451	156921014	CpG: 61	563	61	400	21.7	71	0.86
1782	chr1	156923727	156924440	CpG: 62	713	62	478	17.4	67	0.78
1782	chr1	156927407	156928004	CpG: 57	597	57	404	19.1	67.7	0.84
1783	chr1	157045504	157046163	CpG: 86	659	86	447	26.1	67.8	1.17
1783	chr1	157137957	157138853	CpG: 95	896	95	653	21.2	72.9	0.82
1784	chr1	157194748	157195345	CpG: 46	597	46	349	15.4	58.5	0.9
1790	chr1	157978930	157979263	CpG: 28	333	28	230	16.8	69.1	0.72
1790	chr1	157993610	157994157	CpG: 53	547	53	382	19.4	69.8	0.8
1791	chr1	158113407	158113750	CpG: 38	343	38	224	22.2	65.3	1.04
1791	chr1	158149698	158149914	CpG: 20	216	20	137	18.5	63.4	0.96
1791	chr1	158177643	158178064	CpG: 35	421	35	261	16.6	62	0.9
1791	chr1	158180830	158181713	CpG: 72	883	72	567	16.3	64.2	0.8
1799	chr1	159171412	159171928	CpG: 44	516	44	355	17.1	68.8	0.72
1799	chr1	159188438	159188708	CpG: 23	270	23	176	17	65.2	0.83
1804	chr1	159780626	159781563	CpG: 87	937	87	652	18.6	69.6	0.77
1804	chr1	159854216	159855130	CpG: 87	914	87	647	19	70.8	0.77
1804	chr1	159900111	159900353	CpG: 24	242	24	169	19.8	69.8	0.85
1805	chr1	159924539	159925608	CpG: 78	1069	78	725	14.6	67.8	0.64
1805	chr1	159929642	159930063	CpG: 39	421	39	296	18.5	70.3	0.76
1805	chr1	159945602	159946007	CpG: 44	405	44	293	21.7	72.3	0.83
1805	chr1	160031505	160032199	CpG: 60	694	60	432	17.3	62.2	0.9
1806	chr1	160070056	160070878	CpG: 56	822	56	495	13.6	60.2	0.8
1806	chr1	160083931	160084948	CpG: 124	1017	124	703	24.4	69.1	1.02
1806	chr1	160098250	160098640	CpG: 29	390	29	255	14.9	65.4	0.72
1806	chr1	160098913	160099212	CpG: 26	299	26	223	17.4	74.6	0.74
1807	chr1	160205300	160205912	CpG: 61	612	61	411	19.9	67.2	0.89
1807	chr1	160261965	160262661	CpG: 53	696	53	397	15.2	57	0.95
1808	chr1	160343138	160343548	CpG: 38	410	38	261	18.5	63.7	0.92
1808	chr1	160400322	160400894	CpG: 59	572	59	379	20.6	66.3	0.94
1808	chr1	160419313	160419596	CpG: 26	283	26	184	18.4	65	0.87
1811	chr1	160801893	160802163	CpG: 24	270	24	192	17.8	71.1	0.71
1813	chr1	161020928	161021435	CpG: 41	507	41	323	16.2	63.7	0.82
1813	chr1	161038587	161039040	CpG: 47	453	47	320	20.8	70.6	0.84
1813	chr1	161079556	161079947	CpG: 38	391	38	268	19.4	68.5	0.83
1814	chr1	161098272	161099011	CpG: 68	739	68	511	18.4	69.1	0.77
1814	chr1	161117932	161118322	CpG: 44	390	44	268	22.6	68.7	0.96
1814	chr1	161159348	161159899	CpG: 52	551	52	389	18.9	70.6	0.79
1814	chr1	161166211	161166896	CpG: 52	685	52	429	15.2	62.6	0.77
1814	chr1	161177271	161177661	CpG: 36	390	36	268	18.5	68.7	0.79
1814	chr1	161202019	161202466	CpG: 41	447	41	277	18.3	62	0.97
1815	chr1	161258687	161259238	CpG: 54	551	54	383	19.6	69.5	0.82
1815	chr1	161313985	161314217	CpG: 17	232	17	126	14.7	54.3	1.01
1815	chr1	161314328	161314661	CpG: 27	333	27	222	16.2	66.7	0.73
1816	chr1	161389709	161390596	CpG: 77	887	77	572	17.4	64.5	0.9
1816	chr1	161399073	161400142	CpG: 70	1069	70	566	13.1	52.9	0.94
1816	chr1	161440076	161472713	CpG: 2148	32637	2148	16612	13.2	50.9	1.04
1817	chr1	161524234	161525566	CpG: 121	1332	121	836	18.2	62.8	0.92
1817	chr1	161530638	161530962	CpG: 32	324	32	210	19.8	64.8	0.94
1817	chr1	161605744	161607118	CpG: 129	1374	129	922	18.8	67.1	0.83
1818	chr1	161612243	161612587	CpG: 32	344	32	221	18.6	64.2	0.9
1818	chr1	161725847	161727508	CpG: 130	1661	130	985	15.7	59.3	0.89
1819	chr1	161749624	161750286	CpG: 62	662	62	449	18.7	67.8	0.82
1820	chr1	161983826	161984249	CpG: 28	423	28	251	13.2	59.3	0.75
1821	chr1	162023232	162024341	CpG: 100	1109	100	725	18	65.4	0.87
1821	chr1	162069428	162070262	CpG: 103	834	103	601	24.7	72.1	0.96
1823	chr1	162367086	162367531	CpG: 43	445	43	305	19.3	68.5	0.83
1824	chr1	162497809	162498237	CpG: 49	428	49	306	22.9	71.5	0.9
1825	chr1	162561066	162562063	CpG: 95	997	95	641	19.1	64.3	0.92
1826	chr1	162790460	162790932	CpG: 44	472	44	304	18.6	64.4	0.92
1827	chr1	162822386	162822784	CpG: 34	398	34	264	17.1	66.3	0.81
1831	chr1	163321689	163322231	CpG: 52	542	52	348	19.2	64.2	0.93
1831	chr1	163423087	163423310	CpG: 19	223	19	154	17	69.1	0.72
1838	chr1	164321278	164321530	CpG: 34	252	34	198	27	78.6	0.88
1840	chr1	164576303	164576680	CpG: 45	377	45	269	23.9	71.4	0.96
1844	chr1	165117519	165117789	CpG: 29	270	29	181	21.5	67	0.96
1845	chr1	165235264	165236270	CpG: 79	1006	79	571	15.7	56.8	0.98
1846	chr1	165352466	165353081	CpG: 49	615	49	385	15.9	62.6	0.82
1846	chr1	165354249	165354574	CpG: 29	325	29	195	17.8	60	1
1846	chr1	165354954	165357091	CpG: 181	2137	181	1404	16.9	65.7	0.79
1848	chr1	165598028	165598293	CpG: 21	265	21	170	15.8	64.2	0.77
1848	chr1	165630488	165631337	CpG: 67	849	67	515	15.8	60.7	0.86
1849	chr1	165698307	165698580	CpG: 36	273	36	193	26.4	70.7	1.06
1849	chr1	165768595	165769112	CpG: 41	517	41	302	15.9	58.4	0.93
1850	chr1	165827416	165828446	CpG: 127	1030	127	721	24.7	70	1.01
1851	chr1	165941403	165941741	CpG: 26	338	26	218	15.4	64.5	0.75
1852	chr1	166165021	166167211	CpG: 204	2190	204	1441	18.6	65.8	0.86
1857	chr1	166839104	166840107	CpG: 112	1003	112	678	22.3	67.6	0.98
1858	chr1	166875759	166876536	CpG: 84	777	84	543	21.6	69.9	0.91
1858	chr1	166884016	166884553	CpG: 44	537	44	350	16.4	65.2	0.77
1858	chr1	166920539	166921412	CpG: 115	873	115	633	26.3	72.5	1
1858	chr1	166947628	166947978	CpG: 36	350	36	231	20.6	66	0.94
1858	chr1	166975332	166975932	CpG: 70	600	70	378	23.3	63	1.2
1859	chr1	166988983	166989446	CpG: 43	463	43	287	18.6	62	0.98
1860	chr1	167121338	167121773	CpG: 42	435	42	291	19.3	66.9	0.87
1860	chr1	167219893	167222124	CpG: 193	2231	193	1385	17.3	62.1	0.91
1862	chr1	167439275	167439900	CpG: 50	625	50	405	16	64.8	0.76
1862	chr1	167454851	167455979	CpG: 104	1128	104	791	18.4	70.1	0.76
1863	chr1	167553232	167553833	CpG: 82	601	82	450	27.3	74.9	0.97
1863	chr1	167630235	167630602	CpG: 45	367	45	269	24.5	73.3	0.91
1864	chr1	167714240	167714680	CpG: 52	440	52	312	23.6	70.9	0.94
1864	chr1	167715042	167715255	CpG: 15	213	15	126	14.1	59.2	0.81
1864	chr1	167721741	167722615	CpG: 75	874	75	554	17.2	63.4	0.87
1865	chr1	167820158	167820409	CpG: 28	251	28	188	22.3	74.9	0.8
1866	chr1	167935789	167936877	CpG: 89	1088	89	702	16.4	64.5	0.79
1866	chr1	167937204	167937563	CpG: 25	359	25	209	13.9	58.2	0.82
1867	chr1	168056270	168056484	CpG: 33	214	33	168	30.8	78.5	1.01
1867	chr1	168136078	168136920	CpG: 77	842	77	551	18.3	65.4	0.86
1868	chr1	168178725	168179399	CpG: 55	674	55	420	16.3	62.3	0.84
1868	chr1	168225707	168226601	CpG: 87	894	87	638	19.5	71.4	0.77
1875	chr1	169105528	169107173	CpG: 153	1645	153	1082	18.6	65.8	0.86
1877	chr1	169427383	169427631	CpG: 20	248	20	150	16.1	60.5	0.9
1878	chr1	169485320	169486339	CpG: 92	1019	92	639	18.1	62.7	0.93
1880	chr1	169794832	169795206	CpG: 30	374	30	229	16	61.2	0.86
1881	chr1	169893314	169893816	CpG: 66	502	66	388	26.3	77.3	0.89
1882	chr1	170074469	170074856	CpG: 30	387	30	247	15.5	63.8	0.77
1887	chr1	170661315	170661656	CpG: 34	341	34	222	19.9	65.1	0.94
1887	chr1	170664161	170665037	CpG: 70	876	70	583	16	66.6	0.75
1893	chr1	171485378	171486100	CpG: 56	722	56	457	15.5	63.3	0.78
1894	chr1	171670807	171671084	CpG: 26	277	26	168	18.8	60.6	1.04
1895	chr1	171741705	171742467	CpG: 68	762	68	480	17.8	63	0.9
1895	chr1	171781259	171781794	CpG: 53	535	53	341	19.8	63.7	0.98
1895	chr1	171784276	171784489	CpG: 16	213	16	141	15	66.2	0.7
1896	chr1	171841327	171842185	CpG: 82	858	82	592	19.1	69	0.81
1900	chr1	172443727	172444141	CpG: 35	414	35	281	16.9	67.9	0.73
1901	chr1	172532770	172533405	CpG: 60	635	60	402	18.9	63.3	0.95
1908	chr1	173476839	173477966	CpG: 100	1127	100	660	17.7	58.6	1.04
1909	chr1	173669523	173669906	CpG: 32	383	32	259	16.7	67.6	0.74
1911	chr1	173824150	173824957	CpG: 67	807	67	474	16.6	58.7	0.97
1911	chr1	173868034	173868779	CpG: 63	745	63	525	16.9	70.5	0.71
1912	chr1	174021667	174022711	CpG: 93	1044	93	639	17.8	61.2	0.98
1913	chr1	174159158	174159909	CpG: 98	751	98	562	26.1	74.8	0.93
1920	chr1	174999353	175000488	CpG: 121	1135	121	742	21.3	65.4	1
1920	chr1	175023229	175023660	CpG: 32	431	32	263	14.8	61	0.83
1920	chr1	175079414	175079738	CpG: 37	324	37	231	22.8	71.3	0.91
1921	chr1	175192764	175193087	CpG: 27	323	27	210	16.7	65	0.81
1924	chr1	175599240	175599672	CpG: 42	432	42	284	19.4	65.7	0.91
1929	chr1	176206575	176207675	CpG: 108	1100	108	666	19.6	60.5	1.08
1936	chr1	177164256	177164710	CpG: 44	454	44	315	19.4	69.4	0.81
1936	chr1	177170984	177171187	CpG: 23	203	23	143	22.7	70.4	0.93
1936	chr1	177181678	177182029	CpG: 30	351	30	225	17.1	64.1	0.84
1943	chr1	178037695	178038149	CpG: 48	454	48	332	21.1	73.1	0.79
1943	chr1	178094118	178094711	CpG: 67	593	67	434	22.6	73.2	0.84
1946	chr1	178486664	178487151	CpG: 49	487	49	357	20.1	73.3	0.77
1947	chr1	178542227	178543221	CpG: 83	994	83	671	16.7	67.5	0.74
1948	chr1	178724833	178726013	CpG: 113	1180	113	738	19.2	62.5	0.98
1950	chr1	179025723	179026782	CpG: 141	1059	141	814	26.6	76.9	0.92
1951	chr1	179081940	179082813	CpG: 83	873	83	596	19	68.3	0.82
1952	chr1	179229028	179230065	CpG: 73	1037	73	553	14.1	53.3	1.03
1952	chr1	179293636	179294186	CpG: 56	550	56	393	20.4	71.5	0.81
1953	chr1	179365659	179366203	CpG: 47	544	47	341	17.3	62.7	0.88
1955	chr1	179575585	179576172	CpG: 71	587	71	443	24.2	75.5	0.85
1955	chr1	179586229	179586915	CpG: 58	686	58	433	16.9	63.1	0.85
1955	chr1	179591616	179592461	CpG: 74	845	74	584	17.5	69.1	0.74
1956	chr1	179742812	179744816	CpG: 197	2004	197	1367	19.7	68.2	0.85
1957	chr1	179877744	179877971	CpG: 23	227	23	146	20.3	64.3	1.04
1957	chr1	179882347	179883236	CpG: 86	889	86	583	19.3	65.6	0.9
1957	chr1	179954581	179955284	CpG: 60	703	60	459	17.1	65.3	0.8
1959	chr1	180154420	180155449	CpG: 105	1029	105	641	20.4	62.3	1.08
1960	chr1	180228984	180235840	CpG: 471	6856	471	4004	13.7	58.4	0.81
1962	chr1	180502190	180503142	CpG: 92	952	92	635	19.3	66.7	0.87
1963	chr1	180631891	180632680	CpG: 81	789	81	563	20.5	71.4	0.81
1965	chr1	180912180	180913283	CpG: 128	1103	128	828	23.2	75.1	0.83
1965	chr1	180935180	180935575	CpG: 46	395	46	293	23.3	74.2	0.85
1965	chr1	180953779	180954556	CpG: 81	777	81	556	20.8	71.6	0.82
1966	chr1	181022091	181022329	CpG: 18	238	18	147	15.1	61.8	0.83
1966	chr1	181022583	181023013	CpG: 48	430	48	313	22.3	72.8	0.89
1966	chr1	181088367	181090040	CpG: 184	1673	184	1128	22	67.4	0.97
1966	chr1	181104781	181105866	CpG: 104	1085	104	671	19.2	61.8	1
1968	chr1	181318164	181318737	CpG: 52	573	52	383	18.2	66.8	0.81
1969	chr1	181413154	181413712	CpG: 56	558	56	404	20.1	72.4	0.77
1969	chr1	181482175	181482913	CpG: 58	738	58	435	15.7	58.9	0.91
1969	chr1	181483570	181483937	CpG: 32	367	32	236	17.4	64.3	0.85
1969	chr1	181485838	181486125	CpG: 27	287	27	184	18.8	64.1	0.93
1972	chr1	181798357	181798757	CpG: 28	400	28	260	14	65	0.7
1973	chr1	182029790	182030206	CpG: 51	416	51	318	24.5	76.4	0.85
1973	chr1	182056469	182057376	CpG: 91	907	91	623	20.1	68.7	0.86
1976	chr1	182390562	182392428	CpG: 166	1866	166	1207	17.8	64.7	0.85
1978	chr1	182604240	182604625	CpG: 34	385	34	264	17.7	68.6	0.79
1978	chr1	182615042	182615410	CpG: 33	368	33	219	17.9	59.5	1.01
1979	chr1	182789260	182789962	CpG: 86	702	86	484	24.5	68.9	1.06
1979	chr1	182839177	182839987	CpG: 85	810	85	504	21	62.2	1.09
1980	chr1	182952684	182953509	CpG: 85	825	85	590	20.6	71.5	0.81
1981	chr1	183022669	183024235	CpG: 168	1566	168	1049	21.5	67	0.96
1984	chr1	183416865	183418529	CpG: 114	1664	114	993	13.7	59.7	0.81
1984	chr1	183472490	183473120	CpG: 62	630	62	428	19.7	67.9	0.95
1986	chr1	183635148	183636198	CpG: 99	1050	99	686	18.9	65.3	0.88
1989	chr1	184036225	184037632	CpG: 140	1407	140	988	19.9	70.2	0.81
1989	chr1	184051647	184051920	CpG: 38	273	38	205	27.8	75.1	1
1991	chr1	184386281	184387490	CpG: 113	1209	113	779	18.7	64.4	0.9
1993	chr1	184664089	184664529	CpG: 36	440	36	298	16.4	67.7	0.71
1994	chr1	184754118	184755304	CpG: 116	1186	116	806	19.6	68	0.85
1996	chr1	184973730	184974645	CpG: 95	915	95	632	20.8	69.1	0.87
1996	chr1	185045237	185046088	CpG: 114	851	114	626	26.8	73.6	0.99
1997	chr1	185156718	185157573	CpG: 73	855	73	559	17.1	65.4	0.82
1998	chr1	185316197	185317234	CpG: 114	1037	114	708	22	68.3	0.96
2006	chr1	186374992	186375716	CpG: 69	724	69	477	19.1	65.9	0.89
2009	chr1	186680679	186680949	CpG: 23	270	23	172	17	63.7	0.84
2056	chr1	192808502	192809068	CpG: 56	566	56	372	19.8	65.7	0.93
2057	chr1	193059091	193060141	CpG: 94	1050	94	689	17.9	65.6	0.84
2058	chr1	193105044	193105434	CpG: 40	390	40	255	20.5	65.4	1.01
2058	chr1	193121598	193122094	CpG: 58	496	58	342	23.4	69	0.99
2085	chr1	196608578	196608881	CpG: 24	303	24	200	15.8	66	0.73
2087	chr1	196878028	196878288	CpG: 29	260	29	186	22.3	71.5	0.87
2089	chr1	197146148	197146861	CpG: 59	713	59	439	16.5	61.6	0.88
2089	chr1	197200875	197201589	CpG: 62	714	62	425	17.4	59.5	0.98
2093	chr1	197774801	197775658	CpG: 103	857	103	655	24	76.4	0.82
2094	chr1	197902458	197903169	CpG: 83	711	83	478	23.3	67.2	1.04
2094	chr1	197910886	197912507	CpG: 104	1621	104	990	12.8	61.1	0.69
2094	chr1	197915930	197916259	CpG: 30	329	30	214	18.2	65	0.91
2094	chr1	197917958	197918661	CpG: 58	703	58	434	16.5	61.7	0.87
2095	chr1	197921348	197921694	CpG: 27	346	27	220	15.6	63.6	0.78
2096	chr1	198156766	198157712	CpG: 118	946	118	686	24.9	72.5	0.96
2096	chr1	198159017	198159234	CpG: 21	217	21	154	19.4	71	0.79
2111	chr1	200035346	200035805	CpG: 36	459	36	277	15.7	60.3	0.86
2111	chr1	200039264	200039919	CpG: 78	655	78	476	23.8	72.7	0.9
2111	chr1	200040679	200040908	CpG: 24	229	24	155	21	67.7	0.94
2111	chr1	200041497	200041704	CpG: 16	207	16	124	15.5	59.9	0.88
2111	chr1	200042272	200042927	CpG: 55	655	55	395	16.8	60.3	0.92
2112	chr1	200147568	200148076	CpG: 45	508	45	311	17.7	61.2	0.95
2113	chr1	200302148	200302410	CpG: 24	262	24	161	18.3	61.5	0.99
2114	chr1	200409771	200410237	CpG: 42	466	42	297	18	63.7	0.89
2115	chr1	200620424	200620996	CpG: 54	572	54	394	18.9	68.9	0.8
2115	chr1	200669484	200670256	CpG: 74	772	74	504	19.2	65.3	0.9
2116	chr1	200739193	200739820	CpG: 65	627	65	408	20.7	65.1	0.98
2117	chr1	200873068	200874260	CpG: 130	1192	130	856	21.8	71.8	0.85
2117	chr1	200890948	200891448	CpG: 53	500	53	362	21.2	72.4	0.81
2117	chr1	200911465	200912142	CpG: 58	677	58	481	17.1	71	0.69
2118	chr1	201000495	201000810	CpG: 24	315	24	207	15.2	65.7	0.71
2118	chr1	201023154	201023871	CpG: 75	717	75	449	20.9	62.6	1.07
2119	chr1	201114330	201115439	CpG: 110	1109	110	787	19.8	71	0.79
2119	chr1	201154117	201154618	CpG: 44	501	44	345	17.6	68.9	0.78
2119	chr1	201170746	201171376	CpG: 51	630	51	420	16.2	66.7	0.73
2120	chr1	201226902	201227139	CpG: 17	237	17	162	14.3	68.4	0.62
2120	chr1	201283324	201284520	CpG: 87	1196	87	746	14.5	62.4	0.75
2121	chr1	201399133	201399904	CpG: 77	771	77	528	20	68.5	0.85
2122	chr1	201468391	201469520	CpG: 123	1129	123	822	21.8	72.8	0.83
2122	chr1	201481752	201481977	CpG: 22	225	22	154	19.6	68.4	0.84
2122	chr1	201506757	201507388	CpG: 72	631	72	454	22.8	71.9	0.88
2122	chr1	201538651	201540189	CpG: 110	1538	110	910	14.3	59.2	0.82
2123	chr1	201647913	201650660	CpG: 186	2747	186	1659	13.5	60.4	0.74
2124	chr1	201739659	201740301	CpG: 50	642	50	433	15.6	67.4	0.69
2124	chr1	201829085	201829570	CpG: 45	485	45	304	18.6	62.7	1
2125	chr1	201888786	201889178	CpG: 41	392	41	297	20.9	75.8	0.74
2125	chr1	201955208	201955925	CpG: 51	717	51	441	14.2	61.5	0.76
2126	chr1	201982457	201983451	CpG: 96	994	96	673	19.3	67.7	0.85
2127	chr1	202144023	202145015	CpG: 105	992	105	620	21.2	62.5	1.08
2127	chr1	202193880	202194262	CpG: 46	382	46	294	24.1	77	0.82
2127	chr1	202214065	202214535	CpG: 43	470	43	295	18.3	62.8	0.94
2128	chr1	202341915	202342184	CpG: 24	269	24	165	17.8	61.3	0.96
2128	chr1	202348529	202349068	CpG: 55	539	55	357	20.4	66.2	0.95
2131	chr1	202642540	202643911	CpG: 104	1371	104	823	15.2	60	0.85
2131	chr1	202709795	202710641	CpG: 81	846	81	598	19.1	70.7	0.77
2132	chr1	202806875	202808599	CpG: 160	1724	160	1103	18.6	64	0.91
2132	chr1	202810662	202811556	CpG: 76	894	76	613	17	68.6	0.73
2132	chr1	202860933	202861795	CpG: 80	862	80	578	18.6	67.1	0.85
2132	chr1	202888555	202889266	CpG: 83	711	83	514	23.3	72.3	0.9
2133	chr1	202927076	202927396	CpG: 34	320	34	222	21.2	69.4	0.88
2133	chr1	202957751	202958568	CpG: 89	817	89	606	21.8	74.2	0.81
2133	chr1	202966917	202967499	CpG: 49	582	49	429	16.8	73.7	0.65
2133	chr1	203007200	203007900	CpG: 77	700	77	470	22	67.1	1
2133	chr1	203026344	203027057	CpG: 71	713	71	500	19.9	70.1	0.81
2134	chr1	203075594	203076262	CpG: 67	668	67	486	20.1	72.8	0.76
2134	chr1	203128105	203128368	CpG: 24	263	24	180	18.3	68.4	0.78
2135	chr1	203273391	203273690	CpG: 22	299	22	206	14.7	68.9	0.62
2136	chr1	203305169	203306210	CpG: 94	1041	94	684	18.1	65.7	0.84
2136	chr1	203327149	203327801	CpG: 48	652	48	387	14.7	59.4	0.84
2137	chr1	203486687	203486913	CpG: 16	226	16	132	14.2	58.4	0.87
2137	chr1	203487656	203487931	CpG: 21	275	21	181	15.3	65.8	0.71
2138	chr1	203629343	203629725	CpG: 40	382	40	254	20.9	66.5	0.95
2139	chr1	203795440	203796165	CpG: 57	725	57	469	15.7	64.7	0.76
2140	chr1	203861379	203861773	CpG: 28	394	28	239	14.2	60.7	0.77
2141	chr1	204073117	204075382	CpG: 183	2265	183	1357	16.2	59.9	0.9
2142	chr1	204151270	204152433	CpG: 97	1163	97	740	16.7	63.6	0.82
2142	chr1	204190470	204190705	CpG: 24	235	24	175	20.4	74.5	0.74
2143	chr1	204257416	204257780	CpG: 25	364	25	247	13.7	67.9	0.61
2144	chr1	204377604	204378302	CpG: 62	698	62	487	17.8	69.8	0.73
2144	chr1	204411185	204412031	CpG: 84	846	84	550	19.9	65	0.94
